Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Expressive,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,AU17,AU26,Forward,Backward
22.3,0,0,33.333,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
29.3,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
29.6,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
18,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
18.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,25,0,0,0,0,0,100
18.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,25,0,0,0,0,0,100
19,1,0,0,0,0,0,0,0,0,66.667,0,0,0,25,0,0,0,0,0,100
19.2,1,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,100
19.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
19.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
21,0,0,0,0,0,0,0,0,0,66.667,0,0,33.333,0,0,0,0,0,0,100
22.2,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
25.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
26.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
28.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.6,1,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.7,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,20,0,0,100
31,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,100
32.3,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,100
33.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,100
33.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,100
34.4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,20,0,0,100
35.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
35.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
48.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
48.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
48.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
50.9,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
51.6,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,20,0,0,100
52,1,0,0,0,0,0,0,0,0,66.667,0,0,33.333,0,0,0,20,0,0,100
52.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,20,0,0,100
52.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,20,0,0,100
0,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
25.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
28.6,0,0,33.333,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
28.7,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
28.9,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
29.1,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
29.4,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
29.7,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
31.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
42.6,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
50.4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
1.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
1.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
3.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
4.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
9.7,0,25,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
9.9,0,50,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
10,0,50,0,0,0,0,0,25,0,66.667,0,0,0,0,0,0,0,0,0,100
10.1,0,75,0,0,0,0,0,25,0,66.667,0,0,0,0,0,0,0,0,0,100
10.5,0,75,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
10.7,0,75,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,100
11,0,75,0,0,0,0,0,75,0,100,0,0,0,0,0,0,0,0,0,100
11.3,0,75,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,100
11.7,0,50,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,100
13,0,75,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,0,0,100
13.8,0,75,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
14.5,0,50,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
14.6,0,25,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
14.9,0,0,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
15.9,0,0,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
17.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
18.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
27.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
28.7,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
28.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
29,0,25,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
29.3,1,25,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
29.4,1,50,0,0,0,0,0,25,0,100,0,0,0,0,0,0,0,0,0,100
30.5,1,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.6,1,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,87.5,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,0
6.9,0,0,0,0,87.5,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
7.4,1,0,0,0,87.5,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
7.7,1,0,0,0,87.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
7.8,1,0,0,0,87.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
8,1,0,0,0,87.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
8.1,1,0,0,0,87.5,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
21.7,1,0,0,0,87.5,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
23.8,1,0,0,0,87.5,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
29.4,1,0,0,0,87.5,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
34.4,1,0,0,0,87.5,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
35.3,1,0,0,0,87.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
37.1,1,0,0,0,87.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
49.2,1,0,0,0,87.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
56.6,1,0,0,0,87.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
63.8,1,0,0,0,87.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
64.1,1,0,0,0,75,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
64.2,0,0,0,0,75,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
64.5,0,0,0,0,62.5,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
64.6,0,0,0,0,62.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
64.7,0,0,0,0,62.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
6.9,0,0,0,0,0,0,0,0,0,0,25,33.333,0,0,0,0,0,0,0,0
11.4,0,0,0,0,0,0,0,0,0,0,25,33.333,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,25,0,50,33.333,0,0,0,0,0,0,0,0
12.1,1,0,0,0,0,0,0,0,0,0,50,33.333,0,0,0,0,0,0,0,0
15.4,0,0,0,0,0,0,0,0,0,0,50,33.333,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,75,33.333,0,0,0,0,0,0,0,0
19.2,1,0,0,0,0,0,0,0,0,0,75,33.333,0,0,0,0,0,0,0,0
22.7,1,0,0,0,0,0,0,0,0,0,75,33.333,0,0,0,0,0,0,0,0
23.3,0,0,0,0,0,0,0,0,0,0,75,33.333,0,0,0,0,0,0,0,0
23.5,0,0,0,0,0,0,0,0,0,0,75,33.333,0,0,0,0,0,0,0,0
23.8,0,0,0,0,0,0,0,0,0,0,50,33.333,0,0,0,0,0,0,0,0
24.8,0,0,0,0,0,0,0,0,0,0,25,33.333,0,0,0,0,0,0,0,0
27.2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
34.3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
36.2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
44.4,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0
45.5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
46.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
48.1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
48.9,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
49.5,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
0.8,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,33.333,100
0.9,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,33.333,100
1,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,66.667,100
1.1,0,0,0,0,66.667,0,0,0,0,33.333,0,0,0,0,0,0,0,0,33.333,100
1.4,0,0,0,0,66.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
1.7,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
1.8,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,25,0,100
1.9,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
2.1,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,25,0,100
2.6,1,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
2.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,25,0,100
3.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.4,1,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.6,1,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
3.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
5.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
6.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
7.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
12.4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
12.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
13.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
13.6,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
14,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,66.667,100
14.1,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,66.667,100
14.3,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,33.333,100
14.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
18,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
28.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
28.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
32.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
32.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
33.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
33.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33.333,100
33.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
35.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,100
36.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
37.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
37.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
38.6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
40,0,0,0,0,0,0,0,0,0,100,0,0,0,20,0,0,0,0,0,100
47.1,0,20,0,0,0,0,0,0,0,100,0,0,0,20,0,0,0,0,0,100
47.8,0,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
48.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
50.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
51.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
52.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,66.667,0,16.667,0,0,0,0,0,0,0,0
7.2,0,0,0,0,0,0,0,0,0,100,0,16.667,0,0,0,0,0,0,0,0
7.6,1,0,0,0,0,0,0,0,0,100,0,16.667,0,0,0,0,0,0,0,0
8.8,1,0,0,0,0,0,0,0,0,100,0,16.667,0,0,0,0,0,0,0,0
9.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
11.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
14.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
21.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
21.4,1,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
21.5,1,0,40,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
21.6,1,0,40,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
21.8,1,0,20,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
22,1,0,20,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
22.1,1,0,20,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
22.4,1,0,20,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
24.4,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
24.8,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
25.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
25.2,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
25.3,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
25.5,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
26.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
28.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
33.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
33.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
34.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
34.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
36.8,1,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
37.1,1,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
37.4,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
38.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
40,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
43.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
45.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
45.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
54.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
55.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20
55.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
62,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
62.3,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
62.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
12.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
13.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
13.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0
15.2,1,0,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0
15.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
15.9,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
16.4,0,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
17.2,0,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
27.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,33.333,0,0,0
34.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,0,0,0
35.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
35.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
44.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
45.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
46.2,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
50.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
51.8,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
52.2,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
52.7,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25
52.9,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
55.1,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
56,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
59,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
59.9,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,33.333,0,0,0
60.7,1,0,0,0,33.333,0,0,0,0,100,0,0,0,0,0,0,66.667,0,0,0
61.3,1,0,0,0,16.667,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0
62,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0
62.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,33.333,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
10.1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,75,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
11.7,0,0,0,0,75,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
12.3,0,0,0,0,75,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
12.5,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
15.3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.9,0,0,0,0,25,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
16.2,0,0,0,0,25,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,25
16.3,0,0,0,0,25,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
17.2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.9,0,0,33.333,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,33.333,0,100,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
26.1,0,0,100,0,100,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
26.2,0,0,33.333,0,100,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
26.3,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
26.7,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
38.4,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.5,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
47.4,0,0,0,0,100,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
52.4,0,0,0,0,50,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
52.7,0,0,0,0,25,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
